Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,488309,3/2/2020,Post-doctoral Fellowship in Quantum Optics and Atomic Physics,2 weeks 4 days,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,487449,31/01/2020,Post-doctoral Fellowship in Bidimensional Materials / Photonics,4 weeks 23 hours,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,487450,31/01/2020,Post-doctoral Fellowship in Neuroscience,1 month 5 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,486946,30/01/2020,Post-doctoral Fellowship in Synthetic Biology,2 weeks 3 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,486947,30/01/2020,Post-doctoral Fellowship in Natural Products Chemistry,3 weeks 23 hours,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,486948,30/01/2020,Posst-doctoral Fellowship in Epidemiology,4 weeks 1 day,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,486949,30/01/2020,Post-doctoral Fellowship in Digital Soil Mapping,4 weeks 1 day,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,486397,29/01/2020,Post-doctoral Fellowship in Hydrodynamic Modeling,1 month 1 day,Expired,1,Environmental science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,486398,29/01/2020,Post-doctoral Fellowship in Optical Remote Sensing,1 month 1 day,Expired,1,Environmental science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,485332,27/01/2020,Post-doctoral Fellowship in Biochemistry,2 weeks 23 hours,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,485333,27/01/2020,Post-doctoral Fellowship in Membrane Biophysics,1 month 2 days,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,485334,27/01/2020,PhD position in Condensed Matter Physics,5 months 5 days,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,485335,27/01/2020,Post-doctoral Fellowship in History of Mathematics Education,1 month 1 week,Expired,1,Educational sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,477460,2/1/2020,Post-doctoral Fellowhsip in Food Science,1 month 2 weeks,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,475657,19/12/2019,Post-doctoral Fellowship in Urbanism Theory,3 months 1 week,Expired,1,Architecture,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,475658,19/12/2019,Post-doctoral Fellowship in Collective Housing,3 months 1 week,Expired,1,Architecture,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,475659,19/12/2019,Post-doctoral Fellowship in Architecture Theory,3 months 1 week,Expired,1,Architecture,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,474440,18/12/2019,Post-doctoral Fellowship in Acoustic Tomography,1 week 6 days,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,474441,18/12/2019,Post-doctoral Fellowship in Neuroimmunology,3 weeks 1 day,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,474442,18/12/2019,Post-doctoral Fellowship in Meteorology,1 month 1 week,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,474443,18/12/2019,Post-doctoral Fellowship in Biological Aerosol,1 month 1 week,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,474444,18/12/2019,Post-doctoral Fellowship in Computational Statistics,1 month 2 weeks,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,474445,18/12/2019,Post-doctoral Fellowship in Computating Methodology and Techniques,1 month 3 weeks,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,474446,18/12/2019,Post-doctoral Fellowship in Computating,1 month 3 weeks,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,474447,18/12/2019,Post-doctoral Fellowship in Hematology,2 months 4 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,473924,17/12/2019,Post-doctoral Fellowship in Thermal Process of Foods,1 month 4 days,Expired,2,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,473466,16/12/2019,Post-doctoral Fellowship in Leishmaniasis,4 weeks 23 hours,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,473467,16/12/2019,Post-doctoral Fellowship in Urbanization and Governance,1 month 2 weeks,Expired,2,Economics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,472526,12/12/2019,Post-doctoral Fellowship in Computational Mechanics,1 month 2 weeks,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,471706,10/12/2019,Post-doctoral Fellowships in Natural Products Chemistry,2 weeks 2 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,471707,10/12/2019,Post-doctoral Fellowship in Agrochemical,1 month 6 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,471708,10/12/2019,Post-doctoral Fellowship in Computational Fluid Mechanics,1 month 3 weeks,Expired,1,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,471285,9/12/2019,Post-doctoral Fellowship in Renal Pathophysiology,1 month 2 days,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,471286,9/12/2019,Post-doctoral Fellowship in Complex Structures,1 month 1 week,Expired,2,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,471287,9/12/2019,Post-doctoral Fellowship in Condensed Matter Physics,1 month 1 week,Expired,2,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,471288,9/12/2019,Post-doctoral Fellowship in Atomic Physics,1 month 3 weeks,Expired,2,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,470617,6/12/2019,Post-doctoral Fellowships in Meteorology,2 weeks 23 hours,Expired,2,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,470618,6/12/2019,Post-doctoral Fellowships in Cancer Biology,3 weeks 4 days,Expired,1,"Biological sciences, Physics",To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,469273,3/12/2019,Post-doctoral Fellowship in Hydrological Modelling,1 month 1 week,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,467811,29/11/2019,Post-doctoral Fellowship in Social Geography,3 weeks 23 hours,Expired,2,Geography,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,467812,29/11/2019,Post-doctoral Fellowship in Imunogenetics,1 month 2 days,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,467813,29/11/2019,Post-doctoral Fellowships in Host-Microbiota Interaction,1 month 2 weeks,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,468433,29/11/2019,Post-doctoral Fellowship in Molecular Simulations,2 weeks 2 days,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,468434,27/11/2019,Post-doctoral Fellowship in Seed Conservation,1 month 2 weeks,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,466998,26/11/2019,Post-doctoral Fellowship in Computational Biology,2 weeks 5 days,Expired,2,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,466999,26/11/2019,Post-doctoral Fellowship in Combinatorial Optimization,2 weeks 5 days,Expired,2,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,466664,25/11/2019,Post-doctoral Fellowship in Biochemistry,1 month 3 weeks,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,468435,24/11/2019,Post-doctoral Fellowship in Oil Production Management,1 month 3 weeks,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,465990,22/11/2019,Post-doctoral Fellowship in Immunology,1 month 23 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,465991,22/11/2019,Post-doctoral Fellowship in Immunology,3 weeks 23 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,465992,22/11/2019,Post-doctoral Fellowship in Combinatorial Optimization,3 weeks 2 days,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,465993,22/11/2019,Post-doctoral Fellowship in Neutrino Physics,1 month 2 weeks,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,466665,22/11/2019,Post-doctoral Fellowships in Photonics,2 months 1 day,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,463460,14/11/2019,Post-doctoral Fellowship in Biological Control,1 month 1 day,Expired,2,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,463461,14/11/2019,Post-doctoral Fellowship in Evolutionary Biology,1 month 1 day,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,463462,14/11/2019,Post-doctoral Felowship in Biochemistry,2 months 2 days,Expired,2,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,462794,13/11/2019,Post-doctoral Fellowship in Ecology,1 month 1 week,Expired,1,Environmental science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,463463,13/11/2019,Post-doctoral Fellowship in Physiology,2 months 2 weeks,Expired,2,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,462321,12/11/2019,Post-doctoral Fellowship in Parasitology,2 weeks 4 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,462322,12/11/2019,Post-doctoral Fellowship in Electrical Engineering in Agriculture,1 month 3 days,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,462009,11/11/2019,Post-doctoral Fellowship in Combinatorial Optimization,1 week 5 days,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,462010,11/11/2019,Post-doctoral Fellowship in Organic Synthesis / Catalysis,3 weeks 6 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,461516,8/11/2019,Post-doctoral Fellowship in Control Theory / Optimization,3 weeks 1 day,Expired,1,Agricultural sciences › Other,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,461160,7/11/2019,Post-doctoral Fellowship in Additive Manufacturing,1 week 1 day,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,460819,6/11/2019,Post-doctoral Fellowship in Soil Microbiology,3 weeks 23 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,460480,5/11/2019,Post-doctoral Fellowship in Archaeobotany,1 month 1 day,Expired,1,Anthropology,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,460481,5/11/2019,Post-doctoral Fellowship in Neurobiology,1 month 2 weeks,Expired,1,Agricultural sciences › Other,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,460482,5/11/2019,Post-doctoral Fellowships in Dynamical Systems,2 months 6 days,Expired,1,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,460229,4/11/2019,Post-doctoral Fellowship in Dendrochronology,3 weeks 23 hours,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,460230,4/11/2019,Post-doctoral Fellowship in Paleoclimate,3 weeks 23 hours,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,460231,4/11/2019,Post-doctoral Fellowships in Probability and Stochastic Processes,1 month 1 week,Expired,1,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459796,1/11/2019,Post-doctoral Fellowship in Immunogenetics,2 weeks 23 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459797,1/11/2019,Post-doctoral Fellowship in Microbial Control,2 weeks 23 hours,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459798,1/11/2019,Post-doctoral Fellowship in Social Psychology and Public Health,1 month 23 hours,Expired,1,Psychological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459799,1/11/2019,Post-doctoral Fellowships in Social Psychology and Epidemiology,1 month 23 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459800,1/11/2019,Post-doctoral Fellowship in Social Sciences and Public Health,1 month 23 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459552,31/10/2019,Post-doctoral Fellowship in Biophysics,3 weeks 4 days,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459553,31/10/2019,Post-doctoral Fellowship in Molecular Biology,1 month 23 hours,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459554,31/10/2019,Post-doctoral Fellowship in Social Psychology and Education,1 month 1 day,Expired,1,Psychological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459158,30/10/2019,Post-doctoral Fellowship in Molecular Dynamics,2 weeks 4 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459159,30/10/2019,Post-doctoral Fellowship in Molecular Modelling,2 weeks 4 days,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459160,30/10/2019,Post-doctoral Fellowship in Immunology,1 month 6 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,459161,30/10/2019,Post-doctoral Fellowship in Ecohydrology,1 month 2 weeks,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,463459,30/10/2019,Post-doctoral Fellowship in Ecohydrology,1 month 2 weeks,Expired,2,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,458789,29/10/2019,Post-doctoral Fellowship in Biochemistry,2 weeks 3 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,458790,29/10/2019,Post-doctoral Fellowship in Pulmonary Physiology,2 weeks 3 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,458791,29/10/2019,Post-doctoral Fellowship in Image Processing,3 months 4 days,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,457935,25/10/2019,Post-doctoral Fellowship in Preventive Medicine,3 weeks 59 min,Expired,2,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,457566,24/10/2019,Post-doctoral Fellowship in Immunology,1 month 59 min,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,456811,22/10/2019,Post-doctoral Fellowships in Periodic Structures (metamaterials and phononic materials),1 month 2 weeks,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,456812,22/10/2019,Post-doctoral Fellowship in Operations Research,1 month 3 weeks,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,456600,21/10/2019,Post-doctoral Fellowship in Experimental Diabetic Nephropathy,4 weeks 1 day,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,456095,18/10/2019,Post-doctoral Fellowship in Palinology,2 weeks 5 days,Expired,1,Environmental science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,456096,18/10/2019,Post-doctoral Fellowship in Remote Sensing of the Atmosphere,4 weeks 1 day,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,456097,18/10/2019,Post-doctoral Fellowship in Precision Agriculture,1 month 2 weeks,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,456098,18/10/2019,Post-doctoral Fellowships in Neuroscience,3 months 2 weeks,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,455754,17/10/2019,Post-doctoral Fellowship in Neuropsychopharmacology,3 weeks 5 days,Expired,1,Pharmacological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,455755,17/10/2019,Post-doctoral Fellowship in Applied Mathematics,1 month 59 min,Expired,1,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,455756,17/10/2019,Post-doctoral Fellowship in Machine Learning,1 month 5 days,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,454934,15/10/2019,Post-doctoral Fellowship in Statistics,1 month 2 days,Expired,1,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,454085,11/10/2019,Post-doctoral Fellowship in Molecular Biology,2 weeks 6 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,454086,11/10/2019,Post-doctoral Fellowship in Physical Activity Epidemiology,1 month 1 day,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,454087,11/10/2019,Post-doctoral Fellowship in Redox Vascular Biology,1 month 6 days,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,454088,11/10/2019,Post-doctoral Fellowship in Reservoir Engineering,5 months 3 weeks,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,453673,10/10/2019,Post-doctoral Fellowship in Toxinology and Genetics,1 month 59 min,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,453674,10/10/2019,Post-doctoral Fellowship in Plant Molecular Genetics,1 month 1 week,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,453675,10/10/2019,Post-doctoral Fellowship in Molecular Biology and Biochemistry,1 month 3 weeks,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,453081,9/10/2019,Post-doctoral Fellowship in Quantitative Ecology,3 weeks 1 day,Expired,1,Agricultural sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,453082,9/10/2019,Post-doctoral Fellowship in Condensed Matter Physics,1 month 1 week,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,453083,9/10/2019,"Post-doctoral Fellowships in Nuclear, Atomic or Particle Physics",1 month 3 weeks,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,452784,8/10/2019,Post-doctoral Fellowship in Isotope Geochemistry,1 month 1 day,Expired,2,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,451986,4/10/2019,Post-doctoral Fellowship in Chemi- and Bioluminescence,2 weeks 1 day,Expired,1,Chemistry,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,451586,3/10/2019,Post-doctoral Fellowship in Additive Manufacturing and Surface Engineering,4 weeks 1 day,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,451587,3/10/2019,Post-doctoral Fellowships in Nanophotonics,1 month 1 week,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,451231,2/10/2019,Post-doctoral Fellowships in Nonlinear Continuous Optimization,2 weeks 2 days,Expired,1,Mathematics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,451232,2/10/2019,Post-doctoral Fellowship in Machine Learning and Computer Vision,1 month 59 min,Expired,1,Computer science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,451233,2/10/2019,Post-doctoral Fellowships in Nanophotonics,1 month 1 week,Expired,2,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,450335,30/09/2019,Post-doctoral Fellowsihp in Meteorology,2 weeks 1 day,Expired,1,Geosciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,450336,30/09/2019,Post-doctoral Fellowship in Molecular Pathology / Immunopathology,3 weeks 4 days,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,450337,30/09/2019,Post-doctoral Fellowship in Paleoclimatology,3 weeks 4 days,Expired,1,Biological sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,449885,27/09/2019,Post-doctoral Fellowship in Particle Physics,1 week 2 days,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,449886,27/09/2019,Post-doctoral Fellowships in Integrated Photonics,3 weeks 2 days,Expired,1,Physics,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,449587,26/09/2019,Post-doctoral Fellowship in Reservoir Engineering / Production Optimization,1 month 2 weeks,Expired,1,Engineering,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,449150,25/09/2019,Post-doctoral Fellowship in Citizen Science,3 weeks 4 days,Expired,1,Environmental science,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,449151,25/09/2019,Post-doctoral Fellowship in Genetics / Molecular Parasitology,1 month 23 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,449152,25/09/2019,Post-doctoral Fellowship in Immunology / Cell Biology,1 month 23 hours,Expired,1,Medical sciences,To be defined,,Not funded by an EU programme
"FAPESP, SAO PAULO RESEARCH FOUNDATION",,,Public Research Institution,449153,25/09/2019,Post-doctoral Fellowship in Machine Learning,2 months 1 week,Expired,1,Computer science,To be defined,,Not funded by an EU programme
