Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,538106,1/7/2020,Master Student Internship in Implementing Methods of Distributed Artificial Intelligence for Collaborative Cognitive IoT Objects (M/F),1 month 1 day,Expired,1,Computer science,Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,537226,29/06/2020,Postdoctoral Researcher specialized in Development of New Fibrous Bio-Fillers for Tire Rubber Nanocomposites (M/F),1 month 7 hours,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,536628,26/06/2020,Master Student Internship on Resolving the Inequalities between Aerodynamic Temperature and Radiometric Surface Temperature (M/F),2 months 4 days,Expired,1,"Engineering, Environmental science",Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,534466,19/06/2020,Master Student Internship in improvement of mobility as a service and data security aspects by using blockchain technology (M/F),1 month 4 hours,Expired,1,"Computer science, Engineering",Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,534332,19/06/2020,PhD Student in Deposition and Characterization of Atomic Clusters (M/F),1 month 1 week,Expired,1,"Engineering, Physics",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,533387,17/06/2020,Engineer in Molecular Analysis (Mass Spectrometry) (M/F),2 months 2 weeks,Expired,1,"Chemistry, Engineering",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,533369,17/06/2020,Characterization Engineer in Molecular Analysis Applied to Industrial Polymer Formulations (M/F),2 months 2 weeks,Expired,1,"Chemistry, Engineering",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,532933,16/06/2020,Software Engineer in Geosciences (M/F),1 month 3 hours,Expired,1,"Computer science, Engineering",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,532610,15/06/2020,Master Student Internship in Sustainable Bio-Inspired Stable Antibacterial Surfaces by Atmospheric Plasma (M/F),1 month 2 hours,Expired,2,"Chemistry, Engineering",Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,531788,12/6/2020,Earth Observation Applications Engineer (M/F),1 month 9 hours,Expired,6,"Computer science, Engineering, Environmental science",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,531776,12/6/2020,Experienced Researcher in Sustainable Energy Systems (M/F),8 months 1 week,Closed,1,"Engineering, Environmental science, Mathematics",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,527304,28/05/2020,Post-doctoral Researcher position for “In situ correlative cryo-electron tomography and mass spectrometry applied to lipids during virus-host interaction” (M/F),8 months 4 weeks,Closed,2,Biological sciences › Biology,Temporary,MRT-2020-036,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,525992,25/05/2020,Master Student Internship in Dielectric Tunability of Sol-Derived PZT Films at Mm-Wave Frequencies (M/F),1 month 1 day,Expired,1,"Economics, Engineering, Physics",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,525065,20/05/2020,Master Student Internship in Innovative Adhesive Copolymers to Improve Fibre/Matrix Adhesion (M/F),1 month 1 day,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,524747,19/05/2020,Master Student Internship in Adhesive Bonding/Debonding (M/F),1 month 1 day,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,524544,18/05/2020,Laboratory Engineer in the Domain of Applied Microbiology and Molecular Biology (M/F),1 month 1 day,Expired,1,"Biological sciences, Engineering",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,523879,15/05/2020,Engineer in Analytical Chemistry (M/F),1 month 1 day,Expired,1,"Chemistry, Engineering",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,523731,15/05/2020,PhD Student in Deposition and Electrical Conduction of Nanoporous Films by Soft Assembling of Atomic Clusters (M/F),1 month 1 day,Expired,1,"Engineering, Physics",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,521943,11/5/2020,Experienced Software Engineer in Environmental Database Programming and Management (M/F),1 month 1 day,Expired,1,"Computer science, Engineering, Environmental science",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,521001,7/5/2020,Chemical Process and Safety Engineer (M/F),1 month 1 day,Expired,1,"Chemistry, Engineering, Physics",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,520819,6/5/2020,Post-Doctoral position in Vehicle Data Analytics (M/F),1 month 1 day,Expired,1,Computer science,Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,520484,5/5/2020,Master student internship in Investigation of the electrochemical storage performances of new carbon based anodes (M/F),1 month 1 day,Expired,1,"Chemistry, Physics",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,520479,5/5/2020,Postdoctoral Researcher in self-adaptive market structures for energy exchange and provision of grid services (M/F),1 month 1 day,Expired,1,"Engineering, Mathematics",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,519292,30/04/2020,"Group Leader “Process modelling, automation and robotisation (PROMAR)” (M/F)",3 months 10 hours,Expired,1,"Chemistry, Engineering, Physics",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,518818,29/04/2020,PhD student in Macromolecular Plasma Chemistry Applied to Hydrogel Coatings (M/F),1 month 2 hours,Expired,1,"Chemistry, Engineering",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,518806,29/04/2020,Software development engineer for sustainability applications (M/F),1 month 3 hours,Expired,1,"Computer science, Engineering, Environmental science",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,518790,29/04/2020,Experienced Software Developer for Geospatial Software Technology Platforms (M/F),1 month 4 hours,Expired,1,"Computer science, Engineering, Environmental science",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,518334,28/04/2020,Engineer in Biodiversity (M/F),1 month 4 hours,Expired,1,"Biological sciences, Environmental science",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,518329,28/04/2020,Full stack developer in building/urban engineering systems (M/F),1 month 4 hours,Expired,1,Computer science,Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,516994,23/04/2020,Postdoctoral Researcher in security-constrained optimal power flow and reactive power planning (M/F),1 month 3 weeks,Expired,1,"Engineering, Mathematics",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,515938,21/04/2020,"Post-doctoral researcher – Coordination polymerization of olefins by metal catalysts based on Ti, Pd, Ni and lanthanides (M/F)",3 weeks 2 days,Expired,2,"Chemistry › Homogeneous catalysis, Chemistry › Organic chemistry",Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,515887,20/04/2020,"Internship in Advanced Communication Networks for Cooperative, Connected and Automated mobility (M/F)",1 month 3 hours,Expired,2,Computer science,Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,515253,17/04/2020,Master Student Internship in Innovative adhesive copolymers to improve fibre/matrix adhesion (M/F),1 month 3 hours,Expired,2,Chemistry,Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,513145,10/4/2020,Laboratory Experienced Technician in hydro-chemistry and analysis of stable isotopes of O and H in water (M/F),1 month 4 hours,Expired,1,"Chemistry, Environmental science",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,513111,10/4/2020,Experienced R&T Associate in the domain of polymer processing and additive manufacturing (M/F),1 month 10 hours,Expired,1,"Chemistry, Engineering, Physics",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,511899,7/4/2020,Valorisation & Transfer Officer (M/F),1 month 2 weeks,Expired,1,"Computer science, Engineering, Environmental science",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,511559,6/4/2020,Core Technologies Leader (M/F),1 month 5 hours,Expired,1,Computer science,Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,510221,1/4/2020,Master student internship in Investigation of the electrochemical storage performances of new carbon based anodes (M/F),1 month 4 hours,Expired,1,Chemistry,Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,509776,31/03/2020,Experienced partnership officer (M/F),1 month 1 day,Expired,1,"Engineering, Technology",Permanent,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,508813,27/03/2020,Master student internship in Cu-CNT composite fabrication and mechanical characterization (M/F),1 month 4 weeks,Expired,1,Chemistry,Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,507734,24/03/2020,Master student internship in Synthesis and modification of biopolymers for 3 printing ink formulations (M/F),1 month 1 day,Expired,1,Chemistry,Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,506612,19/03/2020,"Internship in Advanced Communication Networks for Cooperative, Connected and Automated mobility (M/F)",1 month 1 day,Expired,1,Computer science,Other,ITIS-2020-Intern-007,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,505772,18/03/2020,Researcher in Environmental and Social sustainability assesment of circular systems (M/F),1 month 21 hours,Expired,1,Environmental science › Other,Permanent,ERIN-2020-029,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,505771,18/03/2020,PhD Student in 3d correlative microscopy methods applied to energy materials (M/F),1 month 22 hours,Expired,1,Technology › Materials technology,Temporary,MRT-2020-004,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,505392,17/03/2020,PhD Student in Novel polymer electrolytes synthesis,2 months 2 weeks,Expired,1,"Chemistry › Organic chemistry, Chemistry › Other",Other,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,500226,3/3/2020,PhD position in mass spectrometer development for in line nano-analytics (M/F),1 month 1 day,Expired,1,"Technology › Materials technology, Technology › Nanotechnology",Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,498513,27/02/2020,Master student Internship in Damage prediction in long fiber-reinforced composites using machine-learning algorithms trained by micromechanical data (M/F),4 weeks 1 day,Expired,1,Other,Not Applicable,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,498230,26/02/2020,Post-doctoral Researcher in mass spectrometry imaging applied to the study of skin inflammation (M/F),4 weeks 1 day,Expired,1,Other,Temporary,MRT-2020-034,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,494160,18/02/2020,Master Student Internship in adhesive bonding/debonding (M/F),4 weeks 1 day,Expired,2,Other,Temporary,MRT-2020-Intern-017,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,493560,17/02/2020,Engineer in composite manufacturing (M/F),4 weeks 1 day,Expired,1,Other,Permanent,MRT-2020-028,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,492027,12/2/2020,Engineer in molecular analysis (mass spectrometry) (M/F),4 weeks 1 day,Expired,1,Other,Permanent,MRT-2020-017,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,492026,12/2/2020,Core Technologies Leader (M/F),4 weeks 1 day,Expired,1,Other,Permanent,MRT-2020-020,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,492023,12/2/2020,"Post-doctoral researcher – Coordination polymerization of olefins by metal catalysts based on Ti, Pd, Ni and lanthanides (M/F)",4 weeks 1 day,Expired,1,Other,Temporary,MRT-2020-033,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,491940,12/2/2020,Research engineer in the field of Business Analytics Architecture (M/F),4 weeks 1 day,Expired,1,Information science,Temporary,ITIS-2020-024,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,491138,10/2/2020,Master Student Internship in the Development of a browser based water basin information system (M/F),4 weeks 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-014,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,491136,10/2/2020,Master Student Internship in Improving fibre-matrix compatibilization in sustainable thermoplastic composite (M/F),4 weeks 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-016,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,488636,4/2/2020,Master Student Internship in Prebiotic scoring of enzymatically and physically modified dietary fibres (M/F),4 weeks 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-013,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,486203,29/01/2020,PhD Student in Novel transparent conductive materials (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-003,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,481974,17/01/2020,Postdoctoral Researcher in Heterogeneous Catalysis for Hydrogen Production (M/F),1 month 1 day,Expired,1,Other,Other,MRT-2020-032,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,481947,17/01/2020,Research engineer in Environmental Policies and soil protection (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,480190,13/01/2020,Master Student Internship in Explainable Artificial Intelligence - Understanding the Black Box (M/F),1 month 1 day,Expired,1,Other,Temporary,ITIS-2020-Intern-006,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,480185,13/01/2020,Master Student Internship in Application of NLP techniques on financial text (M/F),1 month 1 day,Expired,2,Other,Temporary,ITIS-2020-Intern-005,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,480183,13/01/2020,Master Student Internship in Applied AI (M/F),1 month 1 day,Expired,2,Other,Temporary,ITIS-2020-Intern-004,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,480173,13/01/2020,Master Student Internship in Synthesis of ionic compounds and polymer electrolytes for metal-free organic ferroelectrics (M/F),1 month 1 day,Expired,2,Other,Temporary,MRT-2020-Intern-015,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,478585,8/1/2020,Master Student Internship in Atmospheric pressure plasma surface treatment of thin polymer foils for enhanced polymer-polymer adhesion (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-014,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,477982,6/1/2020,Post-doc in the development of advanced magneto-electric nanocomposite coatings (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-045,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,477980,6/1/2020,Master Student Internship in Identification of approaches to foster the efficient use of water and energy (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-012,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,474112,18/12/2019,Postdoctoral Researcher in Land Surface Temperature and Evapotranspiration Modelling with ECOSTRESS (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-012,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,472720,13/12/2019,Master Student Internship in TechnoMarket intelligence for industrial applications of personal data protection (M/F),1 month 1 day,Expired,1,Other,Temporary,ITIS-2020-Intern-003,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,472027,11/12/2019,Unit Manager – Environmental and Industrial Biotechnologies (M/F),1 month 1 day,Expired,1,Environmental science,Permanent,ERIN-2020-010,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,472024,11/12/2019,Unit Manager – Environmental Sensing and Modelling (M/F),1 month 1 day,Expired,1,Environmental science,Permanent,ERIN-2020-009,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,472005,11/12/2019,Group Leader “Sustainable Energy Systems” (M/F),1 month 1 day,Expired,1,Environmental science,Permanent,ERIN-2020-011,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,471994,11/12/2019,Postdoctoral researcher in self-adaptive market structures for energy exchange and provision of grid services (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-008,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,471982,11/12/2019,Postdoctoral researcher in Terrestrial Systems Modelling (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-004,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,471944,11/12/2019,Postdoctoral researcher in optimal operation planning of distribution grid via tailored optimal power flow (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-003,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,471920,11/12/2019,Postdoctoral researcher in optimal operation planning of transmission grid via security-constrained optimal power flow (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-002,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,471913,11/12/2019,PhD Student in Novel polymer electrolytes synthesis (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2019-048,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,471572,10/12/2019,PhD Student in “Life Cycle Assessment of green funds: methodological developments and business cases for Sustainable Finance” (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-007,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,471563,10/12/2019,PhD Student in the field of IoT LPWAN protocol optimization for integration with satellite (m/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-006,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,471118,9/12/2019,Master Student Internship in Functional validation of a novel transcription factor involved in the suberin biosynthesis (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-011,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,470328,6/12/2019,Master Student Internship in the Development of quantitative methods for the analysis of pesticides and degradation products in water samples (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-010,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,467377,28/11/2019,Experienced research-engineer in bioprocessing (M/F),1 month 11 hours,Expired,2,Environmental science,Permanent,ERIN-2019-002,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,464698,19/11/2019,Valorisation and Transfer Officer (M/F),1 month 6 hours,Expired,1,Other,Permanent,LIST-CORP-2019-017,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,462657,13/11/2019,Technicien de laboratoire (F/H),1 month 8 hours,Expired,1,Other,Temporary,MRT-2019-075,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,462648,13/11/2019,Master Student Internship in Laboratory training using Augmented reality (M/F),1 month 8 hours,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-009,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,461001,7/11/2019,Master Student Internship in Tomato under abiotic stress: a molecular analysis and protection of a formulation comprising biodegradable silicon particles (M/F),1 month 9 hours,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-008,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,460978,7/11/2019,Master Student Internship in the Characterisation of inorganic and organic fillers of composite nanomaterials (M/F),1 month 10 hours,Expired,1,Other,Temporary,MRT-2020-Intern-013,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,460609,6/11/2019,"Master Student internship in hydro-geochemical Investigation and long term water quality assessment at Attert Basin, Luxembourg (M/F)",1 month 11 hours,Expired,2,Environmental science,Temporary,ERIN-2020-Intern-007,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,460607,6/11/2019,Master Student Internship in ECPR processes knowledge development for a high quality micro-/nano-structured metallic features over large scales (M/F),1 month 11 hours,Expired,1,Other,Temporary,MRT-2020-Intern-012,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,460159,4/11/2019,Master Student Internship in Human Digital Twin for Collaborative Robotics (M/F),1 month 5 hours,Expired,1,Computer science,Temporary,ITIS-2020-Intern-002,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,460155,4/11/2019,Master Student Internship in the Development of a software application for large knowledge graphs comparison (M/F),1 month 5 hours,Expired,1,Computer science,Temporary,ITIS-2020-Intern-001,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,459043,30/10/2019,Post-Doc in the field of development of bio-sensor assays with nano-structured sensors (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2019-074,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,459036,30/10/2019,Post-Doc in the field of Development of electrochemical synthesis microreactor (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2019-069,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,458960,30/10/2019,Master Student Internship in Viral Metagenomics in Environmental Samples (M/F),1 month 1 day,Expired,1,Environmental science,Other,ERIN-2020-Intern-006,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,458958,30/10/2019,Master Student Internship in Chemical Vapor Deposition of functional thin films destined to energy harvesting (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-011,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,458955,30/10/2019,Master Student Internship in Design and characterisation of RF carpets for charged particle beams (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-010,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,458949,30/10/2019,Master Student Internship in Dielectric tunability of sol-derived PZT films at mm-wave frequencies (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-009,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,458354,28/10/2019,Experienced researcher in Plant Synthetic Biology (M/F),1 month 1 day,Expired,1,Environmental science,Permanent,ERIN-2019-055,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457688,25/10/2019,Experienced Partnership Officer in Greentech Innovation (M/F),3 months 1 week,Expired,1,Environmental science,Permanent,ERIN-2019-006,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457661,25/10/2019,Master Student Internship in Image processing and pattern matching for biodiversity surveys (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-005,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457442,24/10/2019,Master Student Internship in the Implementation of amphibian population study by the use of camera traps (biology or biostatistics) (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-004,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457441,24/10/2019,Master Student Internship in Optimization of bioprocess for green algae growth (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-003,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457437,24/10/2019,Master Student Internship in Visual analytics for large text collection (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-002,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457434,24/10/2019,Master Student Internship in Urban Data Analytics to support Life Cycle Assessment of cities (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2020-Intern-001,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457431,24/10/2019,Master Student Internship in Computational modelling of ionic polymer nanocomposites (M/F),3 months 2 weeks,Expired,1,Other,Temporary,MRT-2020-Intern-008,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457425,24/10/2019,Master Student Internship in Large-scale synthesis of novel benzoxazine monomers (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-007,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457419,24/10/2019,Master Student Internship in Structural and chemical evolution of nanoparticle/nano-object shape under ion bombardment (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-006,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,457413,24/10/2019,Master Student Internship in Electroactive polymers for energy harvesting (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-005,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,456658,22/10/2019,Master Student Internship in Software development for SIMS image processing and simulation (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-002,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,456657,22/10/2019,Master Student Internship in Miniature multi-directional and ultra-low frequency mechanical vibration energy harvester for monitoring by wireless communication (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-001,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,456575,21/10/2019,Master Student Internship in Transparent acoustic devices made of piezoelectric materials (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-004,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,456561,21/10/2019,Master Student Internship in Autonomous IoT sensor unit by Energy Harvesting generator (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2020-Intern-003,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,456515,21/10/2019,Group Leader - Remote Sensing and Natural Resources Modelling (M/F),1 month 1 day,Expired,1,Environmental science,Permanent,ERIN-2020-001,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,455322,16/10/2019,PhD position in mass spectrometer development for in-line nano-analytics (M/F),3 months 3 weeks,Expired,1,Other,Temporary,MRT-2019-039,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,454804,15/10/2019,Characterization engineer in the field of molecular analysis (NMR) (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2019-037,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,445389,12/9/2019,Chemical process and safety engineer (M/F),2 months 2 weeks,Expired,1,Chemistry › Other,Permanent,MRT-2019-019,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,444604,10/9/2019,Experienced Partnership Officer (M/F),1 month 11 hours,Expired,1,Other,Permanent,MRT-2019-066,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,441380,29/08/2019,Junior R&T Associate on Polymer thin films for surface hydrophobation (M/F),1 month 1 day,Expired,1,Other,Temporary,MRT-2019-067,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,433850,2/8/2019,R&T Associate on Ferroic Materials for Transducers (M/F),3 months 22 hours,Expired,1,Other,Permanent,MRT-2019-014,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,432905,30/07/2019,Mechatronics engineer (M/F),1 month 1 day,Expired,1,Environmental science,Permanent,ERIN-2019-005,Not funded by an EU programme
Luxembourg Institute of Science and Technology,,,Public Research Institution,432898,30/07/2019,Engineer in Remote Sensing for crop water stress applications (M/F),1 month 1 day,Expired,1,Environmental science,Temporary,ERIN-2019-015,Not funded by an EU programme
